name,arm,distance,cue,layer,rank,token
Elias,direct,0,cue_b,20,12, selfless
Elias,direct,0,cue_b,20,13, probably
Elias,direct,0,cue_b,20,14, somebody
Elias,direct,0,cue_b,20,15, kindness
Elias,direct,0,cue_b,20,16, people
Elias,direct,0,cue_b,20,17, admirable
Elias,direct,0,cue_b,20,18, characterized
Elias,direct,0,cue_b,20,19, good
Elias,direct,0,cue_b,20,20, industrious
Elias,direct,0,cue_b,21,1, hardworking
Elias,direct,0,cue_b,21,2, someone
Elias,direct,0,cue_b,21,3, trustworthy
Elias,direct,0,cue_b,21,4, likely
Elias,direct,0,cue_b,21,5, dependable
Elias,direct,0,cue_b,21,6, selfless
Elias,direct,0,cue_b,21,7, probably
Elias,direct,0,cue_b,21,8, thoughtful
Elias,direct,0,cue_b,21,9, personable
Elias,direct,0,cue_b,21,10, believable
Elias,direct,0,cue_b,21,11, empathetic
Elias,direct,0,cue_b,21,12, industrious
Elias,direct,0,cue_b,21,13, reliable
Elias,direct,0,cue_b,21,14, somebody
Elias,direct,0,cue_b,21,15, kindness
Elias,direct,0,cue_b,21,16, admirable
Elias,direct,0,cue_b,21,17, idealistic
Elias,direct,0,cue_b,21,18, compassionate
Elias,direct,0,cue_b,21,19, courageous
Elias,direct,0,cue_b,21,20, sturdy
Elias,direct,0,cue_b,22,1, hardworking
Elias,direct,0,cue_b,22,2, likely
Elias,direct,0,cue_b,22,3, trustworthy
Elias,direct,0,cue_b,22,4, probably
Elias,direct,0,cue_b,22,5, dependable
Elias,direct,0,cue_b,22,6, personable
Elias,direct,0,cue_b,22,7, thoughtful
Elias,direct,0,cue_b,22,8, selfless
Elias,direct,0,cue_b,22,9, industrious
Elias,direct,0,cue_b,22,10, believable
Elias,direct,0,cue_b,22,11, empathetic
Elias,direct,0,cue_b,22,12, reliable
Elias,direct,0,cue_b,22,13, someone
Elias,direct,0,cue_b,22,14, presumably
Elias,direct,0,cue_b,22,15, evidently
Elias,direct,0,cue_b,22,16, characterized
Elias,direct,0,cue_b,22,17, considerate
Elias,direct,0,cue_b,22,18, portrayed
Elias,direct,0,cue_b,22,19, honest
Elias,direct,0,cue_b,22,20, resourceful
Elias,direct,0,cue_b,23,1, likely
Elias,direct,0,cue_b,23,2, hardworking
Elias,direct,0,cue_b,23,3, trustworthy
Elias,direct,0,cue_b,23,4, probably
Elias,direct,0,cue_b,23,5, described
Elias,direct,0,cue_b,23,6, personable
Elias,direct,0,cue_b,23,7, dependable
Elias,direct,0,cue_b,23,8, characterized
Elias,direct,0,cue_b,23,9, portrayed
Elias,direct,0,cue_b,23,10, industrious
Elias,direct,0,cue_b,23,11, selfless
Elias,direct,0,cue_b,23,12, thoughtful
Elias,direct,0,cue_b,23,13, believable
Elias,direct,0,cue_b,23,14, reliable
Elias,direct,0,cue_b,23,15, honest
Elias,direct,0,cue_b,23,16, arguably
Elias,direct,0,cue_b,23,17, resourceful
Elias,direct,0,cue_b,23,18, evidently
Elias,direct,0,cue_b,23,19, someone
Elias,direct,0,cue_b,23,20, admirable
Elias,direct,0,cue_b,24,1, trustworthy
Elias,direct,0,cue_b,24,2, dependable
Elias,direct,0,cue_b,24,3, hardworking
Elias,direct,0,cue_b,24,4, reliable
Elias,direct,0,cue_b,24,5, likely
Elias,direct,0,cue_b,24,6, probably
Elias,direct,0,cue_b,24,7, described
Elias,direct,0,cue_b,24,8, loyal
Elias,direct,0,cue_b,24,9, believable
Elias,direct,0,cue_b,24,10, portrayed
Elias,direct,0,cue_b,24,11, honest
Elias,direct,0,cue_b,24,12, dependability
Elias,direct,0,cue_b,24,13, personable
Elias,direct,0,cue_b,24,14, selfless
Elias,direct,0,cue_b,24,15, industrious
Elias,direct,0,cue_b,24,16, characterized
Elias,direct,0,cue_b,24,17, trustworthiness
Elias,direct,0,cue_b,24,18, loyalty
Elias,direct,0,cue_b,24,19, thoughtful
Elias,direct,0,cue_b,24,20, depicted
Elias,direct,0,cue_b,25,1, trustworthy
Elias,direct,0,cue_b,25,2, likely
Elias,direct,0,cue_b,25,3, dependable
Elias,direct,0,cue_b,25,4, hardworking
Elias,direct,0,cue_b,25,5, probably
Elias,direct,0,cue_b,25,6, reliable
Elias,direct,0,cue_b,25,7, described
Elias,direct,0,cue_b,25,8, loyal
Elias,direct,0,cue_b,25,9, portrayed
Elias,direct,0,cue_b,25,10, honest
Elias,direct,0,cue_b,25,11, personable
Elias,direct,0,cue_b,25,12, thoughtful
Elias,direct,0,cue_b,25,13, industrious
Elias,direct,0,cue_b,25,14, believable
Elias,direct,0,cue_b,25,15, selfless
Elias,direct,0,cue_b,25,16, empathetic
Elias,direct,0,cue_b,25,17, characterized
Elias,direct,0,cue_b,25,18, compassionate
Elias,direct,0,cue_b,25,19, dependability
Elias,direct,0,cue_b,25,20, diligent
Elias,direct,0,cue_b,26,1, trustworthy
Elias,direct,0,cue_b,26,2, likely
Elias,direct,0,cue_b,26,3, dependable
Elias,direct,0,cue_b,26,4, loyal
Elias,direct,0,cue_b,26,5, reliable
Elias,direct,0,cue_b,26,6, probably
Elias,direct,0,cue_b,26,7, hardworking
Elias,direct,0,cue_b,26,8, honest
Elias,direct,0,cue_b,26,9, described
Elias,direct,0,cue_b,26,10, personable
Elias,direct,0,cue_b,26,11, believable
Elias,direct,0,cue_b,26,12, portrayed
Elias,direct,0,cue_b,26,13, industrious
Elias,direct,0,cue_b,26,14, considerate
Elias,direct,0,cue_b,26,15, thoughtful
Elias,direct,0,cue_b,26,16, Loyal
Elias,direct,0,cue_b,26,17, empathetic
Elias,direct,0,cue_b,26,18, selfless
Elias,direct,0,cue_b,26,19, loyalty
Elias,direct,0,cue_b,26,20, compassionate
Elias,direct,0,cue_a,13,1, amazement
Elias,direct,0,cue_a,13,2, wondering
Elias,direct,0,cue_a,13,3, onlookers
Elias,direct,0,cue_a,13,4, suddenly
Elias,direct,0,cue_a,13,5, watching
Elias,direct,0,cue_a,13,6, disgusted
Elias,direct,0,cue_a,13,7, laughs
Elias,direct,0,cue_a,13,8, startled
Elias,direct,0,cue_a,13,9, disbelief
Elias,direct,0,cue_a,13,10, Watching
Elias,direct,0,cue_a,13,11, surprised
Elias,direct,0,cue_a,13,12,"?""."
Elias,direct,0,cue_a,13,13, shocked
Elias,direct,0,cue_a,13,14,</h1>
Elias,direct,0,cue_a,13,15, disgust
Elias,direct,0,cue_a,13,16, frustration
Elias,direct,0,cue_a,13,17, angrily
Elias,direct,0,cue_a,13,18, jokes
Elias,direct,0,cue_a,13,19,</h2>
Elias,direct,0,cue_a,13,20, strange
Elias,direct,0,cue_a,14,1, wondering
Elias,direct,0,cue_a,14,2, suddenly
Elias,direct,0,cue_a,14,3, onlookers
Elias,direct,0,cue_a,14,4, amazement
Elias,direct,0,cue_a,14,5, watching
Elias,direct,0,cue_a,14,6, smirk
Elias,direct,0,cue_a,14,7, Suddenly
Elias,direct,0,cue_a,14,8, asking
Elias,direct,0,cue_a,14,9, glances
Elias,direct,0,cue_a,14,10, laughs
Elias,direct,0,cue_a,14,11, Apparently
Elias,direct,0,cue_a,14,12, watchers
Elias,direct,0,cue_a,14,13, Watching
Elias,direct,0,cue_a,14,14, angrily
Elias,direct,0,cue_a,14,15, disgusted
Elias,direct,0,cue_a,14,16, stares
Elias,direct,0,cue_a,14,17, anger
Elias,direct,0,cue_a,14,18, watched
Elias,direct,0,cue_a,14,19,"?""."
Elias,direct,0,cue_a,14,20, jokes
Elias,direct,0,cue_a,15,1, watching
Elias,direct,0,cue_a,15,2, Watching
Elias,direct,0,cue_a,15,3, wondering
Elias,direct,0,cue_a,15,4, onlookers
Elias,direct,0,cue_a,15,5, glances
Elias,direct,0,cue_a,15,6, smirk
Elias,direct,0,cue_a,15,7, amazement
Elias,direct,0,cue_a,15,8, Suddenly
Elias,direct,0,cue_a,15,9, laughs
Elias,direct,0,cue_a,15,10, jokes
Elias,direct,0,cue_a,15,11, watched
Elias,direct,0,cue_a,15,12, watchers
Elias,direct,0,cue_a,15,13, Apparently
Elias,direct,0,cue_a,15,14, stares
Elias,direct,0,cue_a,15,15, suddenly
Elias,direct,0,cue_a,15,16, Maybe
Elias,direct,0,cue_a,15,17, Nothing
Elias,direct,0,cue_a,15,18, observers
Elias,direct,0,cue_a,15,19, Then
Elias,direct,0,cue_a,15,20, wondered
Elias,direct,0,cue_a,16,1, Watching
Elias,direct,0,cue_a,16,2, watching
Elias,direct,0,cue_a,16,3, wondering
Elias,direct,0,cue_a,16,4, Then
Elias,direct,0,cue_a,16,5, They
Elias,direct,0,cue_a,16,6, Why
Elias,direct,0,cue_a,16,7, Maybe
Elias,direct,0,cue_a,16,8, onlookers
Elias,direct,0,cue_a,16,9, amazement
Elias,direct,0,cue_a,16,10, Suddenly
Elias,direct,0,cue_a,16,11, watched
Elias,direct,0,cue_a,16,12, Apparently
Elias,direct,0,cue_a,16,13, stares
Elias,direct,0,cue_a,16,14, glances
Elias,direct,0,cue_a,16,15, Someone
Elias,direct,0,cue_a,16,16, It
Elias,direct,0,cue_a,16,17, watchers
Elias,direct,0,cue_a,16,18, He
Elias,direct,0,cue_a,16,19, Nobody
Elias,direct,0,cue_a,16,20, laughs
Elias,direct,0,cue_a,17,1, Watching
Elias,direct,0,cue_a,17,2, watching
Elias,direct,0,cue_a,17,3, They
Elias,direct,0,cue_a,17,4, Maybe
Elias,direct,0,cue_a,17,5, Why
Elias,direct,0,cue_a,17,6, wondering
Elias,direct,0,cue_a,17,7, Someone
Elias,direct,0,cue_a,17,8, It
Elias,direct,0,cue_a,17,9, He
Elias,direct,0,cue_a,17,10, glances
Elias,direct,0,cue_a,17,11, Then
Elias,direct,0,cue_a,17,12, Nobody
Elias,direct,0,cue_a,17,13, Who
Elias,direct,0,cue_a,17,14, Looking
Elias,direct,0,cue_a,17,15, watchers
Elias,direct,0,cue_a,17,16, watched
Elias,direct,0,cue_a,17,17, Something
Elias,direct,0,cue_a,17,18, Because
Elias,direct,0,cue_a,17,19, stares
Elias,direct,0,cue_a,17,20, Nothing
Elias,direct,0,cue_a,18,1, Watching
Elias,direct,0,cue_a,18,2, watching
Elias,direct,0,cue_a,18,3, They
Elias,direct,0,cue_a,18,4, Someone
Elias,direct,0,cue_a,18,5, Maybe
Elias,direct,0,cue_a,18,6, He
Elias,direct,0,cue_a,18,7, Nobody
Elias,direct,0,cue_a,18,8, Suddenly
Elias,direct,0,cue_a,18,9, Why
Elias,direct,0,cue_a,18,10, Trying
Elias,direct,0,cue_a,18,11, It
Elias,direct,0,cue_a,18,12, Looking
Elias,direct,0,cue_a,18,13, Watch
Elias,direct,0,cue_a,18,14, watched
Elias,direct,0,cue_a,18,15, Apparently
Elias,direct,0,cue_a,18,16, Who
Elias,direct,0,cue_a,18,17, Then
Elias,direct,0,cue_a,18,18, wondering
Elias,direct,0,cue_a,18,19, glances
Elias,direct,0,cue_a,18,20, Bob
Elias,direct,0,cue_a,19,1, They
Elias,direct,0,cue_a,19,2, Watching
Elias,direct,0,cue_a,19,3, Someone
Elias,direct,0,cue_a,19,4, Maybe
Elias,direct,0,cue_a,19,5, watching
Elias,direct,0,cue_a,19,6, Why
Elias,direct,0,cue_a,19,7, Their
Elias,direct,0,cue_a,19,8, Suddenly
Elias,direct,0,cue_a,19,9, Seems
Elias,direct,0,cue_a,19,10, Who
Elias,direct,0,cue_a,19,11, He
Elias,direct,0,cue_a,19,12, Then
Elias,direct,0,cue_a,19,13, Trying
Elias,direct,0,cue_a,19,14, Looking
Elias,direct,0,cue_a,19,15, Nobody
Elias,direct,0,cue_a,19,16, Those
Elias,direct,0,cue_a,19,17, It
Elias,direct,0,cue_a,19,18, Watch
Elias,direct,0,cue_a,19,19, Something
Elias,direct,0,cue_a,19,20, Knowing
Elias,direct,0,cue_a,20,1, They
Elias,direct,0,cue_a,20,2, He
Elias,direct,0,cue_a,20,3, Watching
Elias,direct,0,cue_a,20,4, Why
Elias,direct,0,cue_a,20,5, Someone
Elias,direct,0,cue_a,20,6, Seems
Elias,direct,0,cue_a,20,7, His
Elias,direct,0,cue_a,20,8, It
Elias,direct,0,cue_a,20,9, Everyone
Elias,direct,0,cue_a,20,10, Suddenly
Elias,direct,0,cue_a,20,11, Then
Elias,direct,0,cue_a,20,12, There
Elias,direct,0,cue_a,20,13, Robert
Elias,direct,0,cue_a,20,14, Maybe
Elias,direct,0,cue_a,20,15, Apparently
Elias,direct,0,cue_a,20,16, Joe
Elias,direct,0,cue_a,20,17, When
Elias,direct,0,cue_a,20,18, Looks
Elias,direct,0,cue_a,20,19, Michael
Elias,direct,0,cue_a,20,20, Nobody
Elias,direct,0,cue_a,21,1, Why
Elias,direct,0,cue_a,21,2, They
Elias,direct,0,cue_a,21,3, He
Elias,direct,0,cue_a,21,4, Then
Elias,direct,0,cue_a,21,5, Watching
Elias,direct,0,cue_a,21,6, What
Elias,direct,0,cue_a,21,7, Knowing
Elias,direct,0,cue_a,21,8, There
Elias,direct,0,cue_a,21,9, Suddenly
Elias,direct,0,cue_a,21,10, Everyone
Elias,direct,0,cue_a,21,11, Maybe
Elias,direct,0,cue_a,21,12, Seems
Elias,direct,0,cue_a,21,13, When
Elias,direct,0,cue_a,21,14, Someone
Elias,direct,0,cue_a,21,15, Apparently
Elias,direct,0,cue_a,21,16, Nobody
Elias,direct,0,cue_a,21,17, It
Elias,direct,0,cue_a,21,18, Feeling
Elias,direct,0,cue_a,21,19, Feelings
Elias,direct,0,cue_a,21,20, His
Elias,direct,0,cue_a,22,1, They
Elias,direct,0,cue_a,22,2, Why
Elias,direct,0,cue_a,22,3, He
Elias,direct,0,cue_a,22,4, Then
Elias,direct,0,cue_a,22,5, There
Elias,direct,0,cue_a,22,6, Maybe
Elias,direct,0,cue_a,22,7, What
Elias,direct,0,cue_a,22,8, Their
Elias,direct,0,cue_a,22,9,They
Elias,direct,0,cue_a,22,10, Suddenly
Elias,direct,0,cue_a,22,11, Knowing
Elias,direct,0,cue_a,22,12, Perhaps
Elias,direct,0,cue_a,22,13, Apparently
Elias,direct,0,cue_a,22,14, It
Elias,direct,0,cue_a,22,15, Watching
Elias,direct,0,cue_a,22,16, Everyone
Elias,direct,0,cue_a,22,17, When
Elias,direct,0,cue_a,22,18, While
Elias,direct,0,cue_a,22,19, His
Elias,direct,0,cue_a,22,20, Something
Elias,direct,0,cue_a,23,1, They
Elias,direct,0,cue_a,23,2, Why
Elias,direct,0,cue_a,23,3, There
Elias,direct,0,cue_a,23,4, Then
Elias,direct,0,cue_a,23,5, He
Elias,direct,0,cue_a,23,6, Suddenly
Elias,direct,0,cue_a,23,7, What
Elias,direct,0,cue_a,23,8, Their
Elias,direct,0,cue_a,23,9, Knowing
Elias,direct,0,cue_a,23,10,They
Elias,direct,0,cue_a,23,11, Maybe
Elias,direct,0,cue_a,23,12, When
Elias,direct,0,cue_a,23,13, These
Elias,direct,0,cue_a,23,14, It
Elias,direct,0,cue_a,23,15, Watching
Elias,direct,0,cue_a,23,16, Perhaps
Elias,direct,0,cue_a,23,17, Apparently
Elias,direct,0,cue_a,23,18, Seeing
Elias,direct,0,cue_a,23,19, This
Elias,direct,0,cue_a,23,20, Tom
Elias,direct,0,cue_a,24,1, They
Elias,direct,0,cue_a,24,2, He
Elias,direct,0,cue_a,24,3, Why
Elias,direct,0,cue_a,24,4, Tom
Elias,direct,0,cue_a,24,5, Thomas
Elias,direct,0,cue_a,24,6, What
Elias,direct,0,cue_a,24,7, Tony
Elias,direct,0,cue_a,24,8, There
Elias,direct,0,cue_a,24,9, Maybe
Elias,direct,0,cue_a,24,10, Knowing
Elias,direct,0,cue_a,24,11, Joe
Elias,direct,0,cue_a,24,12, Then
Elias,direct,0,cue_a,24,13, Mike
Elias,direct,0,cue_a,24,14, Toby
Elias,direct,0,cue_a,24,15, Suddenly
Elias,direct,0,cue_a,24,16, John
Elias,direct,0,cue_a,24,17, It
Elias,direct,0,cue_a,24,18, Nobody
Elias,direct,0,cue_a,24,19, Does
Elias,direct,0,cue_a,24,20,They
Elias,direct,0,cue_a,25,1, He
Elias,direct,0,cue_a,25,2, They
Elias,direct,0,cue_a,25,3, Why
Elias,direct,0,cue_a,25,4, What
Elias,direct,0,cue_a,25,5, There
Elias,direct,0,cue_a,25,6, Then
Elias,direct,0,cue_a,25,7, His
Elias,direct,0,cue_a,25,8, It
Elias,direct,0,cue_a,25,9, This
Elias,direct,0,cue_a,25,10, he
Elias,direct,0,cue_a,25,11, How
Elias,direct,0,cue_a,25,12, When
Elias,direct,0,cue_a,25,13, Tom
Elias,direct,0,cue_a,25,14, Something
Elias,direct,0,cue_a,25,15, Maybe
Elias,direct,0,cue_a,25,16, Everyone
Elias,direct,0,cue_a,25,17, These
Elias,direct,0,cue_a,25,18, Knowing
Elias,direct,0,cue_a,25,19, Perhaps
Elias,direct,0,cue_a,25,20, Thomas
Elias,direct,0,cue_a,26,1, He
Elias,direct,0,cue_a,26,2, They
Elias,direct,0,cue_a,26,3, What
Elias,direct,0,cue_a,26,4, Why
Elias,direct,0,cue_a,26,5, Then
Elias,direct,0,cue_a,26,6, Tom
Elias,direct,0,cue_a,26,7, There
Elias,direct,0,cue_a,26,8, It
Elias,direct,0,cue_a,26,9, This
Elias,direct,0,cue_a,26,10, he
Elias,direct,0,cue_a,26,11, His
Elias,direct,0,cue_a,26,12, These
Elias,direct,0,cue_a,26,13, When
Elias,direct,0,cue_a,26,14, How
Elias,direct,0,cue_a,26,15, Thomas
Elias,direct,0,cue_a,26,16, The
Elias,direct,0,cue_a,26,17, Something
Elias,direct,0,cue_a,26,18, Everyone
Elias,direct,0,cue_a,26,19, That
Elias,direct,0,cue_a,26,20, Perhaps
Elias,direct,0,passive,13,1,"!""."
Elias,direct,0,passive,13,2,"""."
Elias,direct,0,passive,13,3,....
Elias,direct,0,passive,13,4, soon
Elias,direct,0,passive,13,5,!.
Elias,direct,0,passive,13,6, now
Elias,direct,0,passive,13,7,”.
Elias,direct,0,passive,13,8, suddenly
Elias,direct,0,passive,13,9,"."";"
Elias,direct,0,passive,13,10,.....
Elias,direct,0,passive,13,11,".""."
Elias,direct,0,passive,13,12,"?""."
Elias,direct,0,passive,13,13, thoughts
Elias,direct,0,passive,13,14, Now
Elias,direct,0,passive,13,15, wondering
Elias,direct,0,passive,13,16, never
Elias,direct,0,passive,13,17,</h1>
Elias,direct,0,passive,13,18, amazement
Elias,direct,0,passive,13,19,.”
Elias,direct,0,passive,13,20,"."""
Elias,direct,0,passive,14,1, after
Elias,direct,0,passive,14,2, thoughts
Elias,direct,0,passive,14,3, soon
Elias,direct,0,passive,14,4, afterwards
Elias,direct,0,passive,14,5, things
Elias,direct,0,passive,14,6, After
Elias,direct,0,passive,14,7, now
Elias,direct,0,passive,14,8, nothing
Elias,direct,0,passive,14,9, memories
Elias,direct,0,passive,14,10, afterward
Elias,direct,0,passive,14,11,"""."
Elias,direct,0,passive,14,12, .
Elias,direct,0,passive,14,13, his
Elias,direct,0,passive,14,14, suddenly
Elias,direct,0,passive,14,15, wondering
Elias,direct,0,passive,14,16, never
Elias,direct,0,passive,14,17,".""."
Elias,direct,0,passive,14,18, Now
Elias,direct,0,passive,14,19,.
Elias,direct,0,passive,14,20,....
Elias,direct,0,passive,15,1, things
Elias,direct,0,passive,15,2, now
Elias,direct,0,passive,15,3, his
Elias,direct,0,passive,15,4, people
Elias,direct,0,passive,15,5, nothing
Elias,direct,0,passive,15,6, never
Elias,direct,0,passive,15,7, every
Elias,direct,0,passive,15,8, everything
Elias,direct,0,passive,15,9, after
Elias,direct,0,passive,15,10, soon
Elias,direct,0,passive,15,11, he
Elias,direct,0,passive,15,12, friends
Elias,direct,0,passive,15,13, thing
Elias,direct,0,passive,15,14, always
Elias,direct,0,passive,15,15, thoughts
Elias,direct,0,passive,15,16, lots
Elias,direct,0,passive,15,17, new
Elias,direct,0,passive,15,18, something
Elias,direct,0,passive,15,19, memories
Elias,direct,0,passive,15,20, last
Elias,direct,0,passive,16,1, things
Elias,direct,0,passive,16,2, his
Elias,direct,0,passive,16,3, people
Elias,direct,0,passive,16,4, everything
Elias,direct,0,passive,16,5, nothing
Elias,direct,0,passive,16,6, friends
Elias,direct,0,passive,16,7,.
Elias,direct,0,passive,16,8, he
Elias,direct,0,passive,16,9, every
Elias,direct,0,passive,16,10, everyone
Elias,direct,0,passive,16,11, because
Elias,direct,0,passive,16,12, everybody
Elias,direct,0,passive,16,13, thing
Elias,direct,0,passive,16,14, thoughts
Elias,direct,0,passive,16,15, now
Elias,direct,0,passive,16,16, watching
Elias,direct,0,passive,16,17,"""."
Elias,direct,0,passive,16,18, what
Elias,direct,0,passive,16,19, never
Elias,direct,0,passive,16,20, happiness
Elias,direct,0,passive,17,1, things
Elias,direct,0,passive,17,2, people
Elias,direct,0,passive,17,3, friends
Elias,direct,0,passive,17,4, his
Elias,direct,0,passive,17,5, everything
Elias,direct,0,passive,17,6, he
Elias,direct,0,passive,17,7, nothing
Elias,direct,0,passive,17,8, everybody
Elias,direct,0,passive,17,9, everyone
Elias,direct,0,passive,17,10, thoughts
Elias,direct,0,passive,17,11, watching
Elias,direct,0,passive,17,12, memories
Elias,direct,0,passive,17,13, adventures
Elias,direct,0,passive,17,14, He
Elias,direct,0,passive,17,15, Every
Elias,direct,0,passive,17,16, trying
